playerid,namefirst,namelast,currenthandle,countrycode,totalusdprize,game,genre,continent_name,continent_code,country_name,two_letter_country_code,three_letter_country_code,country_number
19074,Martin,Sazdov,Saksa,MK,1046689.75,Dota 2,Multiplayer Online Battle Arena,Europe,EU,"Macedonia, The Former Yugoslav Republic of",MK,MKD,807.0
3151,Yee Fung,Chai,Mushi,MY,1023582.18,Dota 2,Multiplayer Online Battle Arena,Asia,AS,Malaysia,MY,MYS,458.0
30684,Chengjun,Zhang,Paparazi,CN,1001723.8,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
4027,Johan,Åström,pieliedie,SE,989390.86,Dota 2,Multiplayer Online Battle Arena,Europe,EU,"Sweden, Kingdom of",SE,SWE,752.0
3522,Jacky,Mao,EternaLEnVy,CA,987072.69,Dota 2,Multiplayer Online Battle Arena,North America,UNK,Canada,CA,CAN,124.0
17765,Michał,Jankowski,Nisha,PL,933853.71,Dota 2,Multiplayer Online Battle Arena,Europe,EU,"Poland, Republic of",PL,POL,616.0
11722,Ilya,Ilyuk,Lil,UA,917449.86,Dota 2,Multiplayer Online Battle Arena,Europe,EU,Ukraine,UA,UKR,804.0
12672,Zheng,Sun,Agressif,CN,871452.21,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
3157,Zhilei,Xu,BurNIng,CN,865656.21,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
9839,David,Tan,MoonMeander,CA,845345.4,Dota 2,Multiplayer Online Battle Arena,North America,UNK,Canada,CA,CAN,124.0
28739,Jiaoyang,Zeng,Ori,CN,830696.89,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
18220,David,Hull,Moo,US,822916.86,Dota 2,Multiplayer Online Battle Arena,North America,UNK,United States of America,US,USA,840.0
17872,Haiyang,Zhou,Yang,CN,821961.68,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
30452,Peng,Du,Monet,CN,813169.73,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
2574,Danil,Ishutin,Dendi,UA,801915.23,Dota 2,Multiplayer Online Battle Arena,Europe,EU,Ukraine,UA,UKR,804.0
5221,Djardel Jicko,Mampusti,DJ,PH,798597.31,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"Philippines, Republic of the",PH,PHL,608.0
12784,Tue Soon,Chuan,Ah-fu,MY,781396.55,Dota 2,Multiplayer Online Battle Arena,Asia,AS,Malaysia,MY,MYS,458.0
3160,Fan,Bai,rOtK,CN,780761.31,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
30782,Timothy,Randrup,Tims,PH,770563.75,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"Philippines, Republic of the",PH,PHL,608.0
9514,Marcus,Hoelgaard,Ace,DK,734369.52,Dota 2,Multiplayer Online Battle Arena,Europe,EU,"Denmark, Kingdom of",DK,DNK,208.0
3167,Hock Chuan,Wong,ChuaN,MY,714049.53,Dota 2,Multiplayer Online Battle Arena,Asia,AS,Malaysia,MY,MYS,458.0
17200,Kuku,Palad,KuKU,PH,710464.63,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"Philippines, Republic of the",PH,PHL,608.0
10718,Xinzhou,Liu,garder,CN,705536.2,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
3141,Jonathan,Berg,Loda,SE,698363.52,Dota 2,Multiplayer Online Battle Arena,Europe,EU,"Sweden, Kingdom of",SE,SWE,752.0
11868,Zezhi,Chen,Xz,CN,692327.42,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
3724,Jerry,Lundqvist,EGM,SE,679039.12,Dota 2,Multiplayer Online Battle Arena,Europe,EU,"Sweden, Kingdom of",SE,SWE,752.0
2576,Oleksandr,Dashkevych,XBOCT,UA,661271.48,Dota 2,Multiplayer Online Battle Arena,Europe,EU,Ukraine,UA,UKR,804.0
15754,Jiwei,Huang,Shiki,CN,653514.33,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
3140,Joakim,Akterhall,Akke,SE,643143.08,Dota 2,Multiplayer Online Battle Arena,Europe,EU,"Sweden, Kingdom of",SE,SWE,752.0
30686,Pan,Yi,Fade,CN,641178.98,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
3523,Henrik,Ahnberg,AdmiralBulldog,SE,638938.79,Dota 2,Multiplayer Online Battle Arena,Europe,EU,"Sweden, Kingdom of",SE,SWE,752.0
27814,Marc Polo,Luis Fausto,Raven,PH,609393.1,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"Philippines, Republic of the",PH,PHL,608.0
4885,Yong Min,Kim,Febby,KR,602221.88,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
10074,Yongzheng,He,Inflame,CN,601854.15,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
44114,Cong,Ding,Dy,CN,594922.51,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
4888,Sunyeob,Kim,QO,KR,591322.79,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
3586,Artem,Barshack,fng,BY,591271.39,Dota 2,Multiplayer Online Battle Arena,Europe,EU,"Belarus, Republic of",BY,BLR,112.0
4883,Noah,Pyo,MP,KR,591176.77,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
3832,Sang Hyeok,Lee,Faker,KR,1257615.87,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
6466,Ho Seong,Lee,Duke,KR,954620.62,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
3636,Jun Sik,Bae,Bang,KR,915451.46,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
3836,Jae Wan,Lee,Wolf,KR,913084.7,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
3831,Seong Ung,Bae,Bengi,KR,810683.0,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
34362,Wen Bo,Yu,JackeyLove,CN,682248.64,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
6013,Eui Jin,Song,Rookie,KR,610445.7,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
28734,Zhen Ning,Gao,Ning,CN,566607.87,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
18904,Sun Gu,Kang,Blank,KR,559518.75,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
10925,Jo,Yong-in,CoreJJ,KR,556087.84,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
2749,Chan Yong,Kang,Ambition,KR,553234.2,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
34363,Liu Yi,Wang,Baolan,CN,548235.82,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
4038,Zihao,Jian,Uzi,CN,545447.56,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
11154,Hau Hsuan,Hung,Karsa,TW,538926.12,League of Legends,Multiplayer Online Battle Arena,Asia,AS,Taiwan,TW,TWN,158.0
39166,Dong Geun,Kang,TheShy,KR,538444.86,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
3830,Se Hyeong,Cho,Mata,KR,533979.52,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
28954,Jae Hyuk,Park,Ruler,KR,526957.64,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
2762,Jung,Eon-yeong,Impact,KR,515306.14,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
17101,Yuan Hao,Li,xiaohu,CN,507800.58,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
14599,Seong Jin,Lee,CuVee,KR,488379.08,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
12186,Min Ho,Lee,Crown,KR,483747.81,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
15792,Wang Ho,Han,Peanut,KR,479060.15,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
11698,Shi Yu,Liu,Mlxg,CN,472216.01,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
8924,Luka,Perković,PerkZ,HR,471280.47,League of Legends,Multiplayer Online Battle Arena,Europe,EU,"Croatia, Republic of",HR,HRV,191.0
3386,Kai,Ming,ClearLove,CN,471086.78,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
12466,Rasmus,Winther,Caps,DK,458259.05,League of Legends,Multiplayer Online Battle Arena,Europe,EU,"Denmark, Kingdom of",DK,DNK,208.0
4509,Won Seok,Heo,PawN,KR,440580.94,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
3554,Martin,Larsson,Rekkles,SE,438830.14,League of Legends,Multiplayer Online Battle Arena,Europe,EU,"Sweden, Kingdom of",SE,SWE,752.0
1863,Paul,Boyer,sOAZ,FR,422314.79,League of Legends,Multiplayer Online Battle Arena,Europe,EU,"France, French Republic",FR,FRA,250.0
3843,Hyuk Kyu,Kim,Deft,KR,409144.64,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
4584,Marcin,Jankowski,Jankos,PL,403320.75,League of Legends,Multiplayer Online Battle Arena,Europe,EU,"Poland, Republic of",PL,POL,616.0
28735,Sen Ming,Shi,Ming,CN,379664.5,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
3176,Jong In,Kim,PraY,KR,374778.08,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
13882,Jun Ze,Yan,letme,CN,360201.28,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
31016,Min Seung,Kang,Haru,KR,348691.73,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
14665,Seung Hoon,Heo,Huni,KR,347699.25,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
4629,Hyeong Seok,Jang,Looper,KR,346307.48,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
12663,Ye,Tian,Meiko,CN,337832.12,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
4634,Shuo Jie,Hu,SwordArt,TW,337163.36,League of Legends,Multiplayer Online Battle Arena,Asia,AS,Taiwan,TW,TWN,158.0
10470,Martin,Hansen,Wunder,DK,336306.24,League of Legends,Multiplayer Online Battle Arena,Europe,EU,"Denmark, Kingdom of",DK,DNK,208.0
16021,Tae Sang,Kim,doinb,KR,330849.29,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
4469,Beom Hyeon,Kang,GorillA,KR,329318.02,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
8651,Zdravec,Gulubov,Hylissang,BG,325910.24,League of Legends,Multiplayer Online Battle Arena,Europe,EU,"Bulgaria, Republic of",BG,BGR,100.0
3513,Seung Bin,Gu,imp,KR,318379.81,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
11612,Mads,Brock-Pedersen,Broxah,DK,313654.08,League of Legends,Multiplayer Online Battle Arena,Europe,EU,"Denmark, Kingdom of",DK,DNK,208.0
1853,Peter,Peng,Doublelift,US,306475.81,League of Legends,Multiplayer Online Battle Arena,North America,UNK,United States of America,US,USA,840.0
3664,Kyung Ho,Song,Smeb,KR,300818.81,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
27588,Gabriël,Rau,Bwipo,BE,287279.5,League of Legends,Multiplayer Online Battle Arena,Europe,EU,"Belgium, Kingdom of",BE,BEL,56.0
3374,Bo Wei,Cheng,bebe,TW,286115.32,League of Legends,Multiplayer Online Battle Arena,Asia,AS,Taiwan,TW,TWN,158.0
3769,Zachary,Scuderi,Sneaky,US,282456.48,League of Legends,Multiplayer Online Battle Arena,North America,UNK,United States of America,US,USA,840.0
3512,In Kyu,Choi,DanDy,KR,281150.19,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
29096,Wei Xiang,Lin,Lwx,CN,271901.75,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
41044,Tian Liang,Gao,Tian,CN,268282.03,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
4473,Seo Haeng,Lee,kurO,KR,267646.88,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
6017,Han Saem,Kim,GimGoon,KR,266509.03,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
41414,Qing Song,Liu,Crisp,CN,265601.98,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
3833,Gwang Jin,Chae,Piglet,KR,265429.15,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
8706,Nicolaj,Jensen,Jensen,DK,265283.06,League of Legends,Multiplayer Online Battle Arena,Europe,EU,"Denmark, Kingdom of",DK,DNK,208.0
8770,Yang,Tong,Koro1,CN,260755.41,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
2992,Jake,Puchero,Xmithie,PH,260170.9,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Philippines, Republic of the",PH,PHL,608.0
3555,Dennis,Johnsen,Svenskeren,DK,257257.41,League of Legends,Multiplayer Online Battle Arena,Europe,EU,"Denmark, Kingdom of",DK,DNK,208.0
3834,Jeong Hyeon,Lee,PoohManDu,KR,256771.39,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
3859,Alfonso,Aguirre Rodriguez,Mithy,ES,252718.89,League of Legends,Multiplayer Online Battle Arena,Europe,EU,"Spain, Kingdom of",ES,ESP,724.0
6132,Jesper,Svenningsen,Zven,DK,250580.01,League of Legends,Multiplayer Online Battle Arena,Europe,EU,"Denmark, Kingdom of",DK,DNK,208.0
3556,Søren,Bjerg,Bjergsen,DK,250222.7,League of Legends,Multiplayer Online Battle Arena,Europe,EU,"Denmark, Kingdom of",DK,DNK,208.0
3842,Ji Hoon,Lee,Easyhoon,KR,249497.86,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
24979,Ye Chan,Lee,Scout,KR,242290.45,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
4632,Yi Tang,Huang,Maple,TW,240437.63,League of Legends,Multiplayer Online Battle Arena,Asia,AS,Taiwan,TW,TWN,158.0
8931,Dong Ha,Kim,Khan,KR,232418.28,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
3634,Kyung Sup,Yoon,Zero,KR,229438.65,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
3371,June Tsan,Wang,Stanley,TW,225522.01,League of Legends,Multiplayer Online Battle Arena,Asia,AS,Taiwan,TW,TWN,158.0
3373,Kurtis Wai Kin,Lau,Toyz,HK,224722.01,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Hong Kong, Special Administrative Region of China",HK,HKG,344.0
11933,Mihael,Mehle,Mikyx,SI,220292.5,League of Legends,Multiplayer Online Battle Arena,Europe,EU,"Slovenia, Republic of",SI,SVN,705.0
6474,Gyeong Hwan,Jang,MaRin,KR,219660.3,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
3372,Kuan Po,Sung,Lilballz,TW,217429.72,League of Legends,Multiplayer Online Battle Arena,Asia,AS,Taiwan,TW,TWN,158.0
3375,Hui Chung,Chen,MiSTakE,TW,216539.83,League of Legends,Multiplayer Online Battle Arena,Asia,AS,Taiwan,TW,TWN,158.0
6058,Han Wei,Su,xiye,CN,206587.79,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
13185,Yu Hao,Chen,Mouse,CN,198089.09,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
3384,Zhihao,Liu,Zzitai,CN,191889.12,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
6472,Sung Joon,Jin,Mystic,KR,189265.81,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
3178,Dong Bin,Go,Score,KR,185512.99,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
3177,Sang Ook,Yoo,Ryu,KR,184100.69,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
1861,Bora,Kim,YellOwStaR,FR,183976.33,League of Legends,Multiplayer Online Battle Arena,Europe,EU,"France, French Republic",FR,FRA,250.0
27718,Bo Seong,Gwak,Bdd,KR,182877.42,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
2989,Jason,Tran,WildTurtle,CA,182066.13,League of Legends,Multiplayer Online Battle Arena,North America,UNK,Canada,CA,CAN,124.0
37699,Ding,Zhuo,Knight,CN,180858.29,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
20017,Gang Yun,Kim,Trick,KR,177780.23,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
29501,Yu Hung,Lu,Betty,TW,177478.08,League of Legends,Multiplayer Online Battle Arena,Asia,AS,Taiwan,TW,TWN,158.0
59916,Su,Heo,ShowMaker,KR,177331.43,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
37918,Ha Gwon,Jang,Nuguri,KR,176983.88,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
59915,Geon Bu,Kim,Canyon,KR,174361.72,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
56731,Jia Hao,Bai,369,CN,173098.69,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
41209,Geon Hee,Cho,BeryL,KR,170911.34,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
21629,Dong Wook,Lee,LokeN,KR,170679.58,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
1892,Enrique,Cedeño Martinez,xPeke,ES,166127.4,League of Legends,Multiplayer Online Battle Arena,Europe,EU,"Spain, Kingdom of",ES,ESP,724.0
8936,Dae Han,Gi,Expect,KR,165169.85,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"Korea, Republic of",KR,KOR,410.0
3387,Zhuojun,Feng,Fzzf,CN,164821.18,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
17103,Ren Jie,Xiang,Condi,CN,161938.75,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
6633,Petter,Freyschuss,Hjärnan,SE,160818.8,League of Legends,Multiplayer Online Battle Arena,Europe,EU,"Sweden, Kingdom of",SE,SWE,752.0
13186,Chang Yu,Ke,957,CN,159402.36,League of Legends,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
56483,Kyle,Giersdorf,Bugha,US,3141395.05,Fortnite,Battle Royale,North America,UNK,United States of America,US,USA,840.0
59528,David,Wang,Aqua,AT,1923774.23,Fortnite,Battle Royale,Europe,EU,"Austria, Republic of",AT,AUT,40.0
25047,Harrison,Chang,psalm,US,1873138.8,Fortnite,Battle Royale,North America,UNK,United States of America,US,USA,840.0
54656,Emil,Bergquist Pedersen,Nyhrox,NO,1536845.69,Fortnite,Battle Royale,Europe,EU,"Norway, Kingdom of",NO,NOR,578.0
61948,Shane,Cotton,EpikWhale,US,1349767.32,Fortnite,Battle Royale,North America,UNK,United States of America,US,USA,840.0
67334,Jaden,Ashman,Wolfiez,GB,1331128.07,Fortnite,Battle Royale,Europe,EU,United Kingdom of Great Britain & Northern Ireland,GB,GBR,826.0
55139,Dave,Jong,Rojo,NL,1213576.66,Fortnite,Battle Royale,Europe,EU,"Netherlands, Kingdom of the",NL,NLD,528.0
51948,Nate,Kou,Kreo,HK,1200043.07,Fortnite,Battle Royale,Asia,AS,"Hong Kong, Special Administrative Region of China",HK,HKG,344.0
51578,Williams,Aubin,Zayt,CA,1186189.75,Fortnite,Battle Royale,North America,UNK,Canada,CA,CAN,124.0
51883,Rocco,Morales,Saf,US,1126345.35,Fortnite,Battle Royale,North America,UNK,United States of America,US,USA,840.0
51940,Davis,McClellan,Ceice,US,1109880.47,Fortnite,Battle Royale,North America,UNK,United States of America,US,USA,840.0
61896,Thiago,Lapp,kinG,AR,1021000.0,Fortnite,Battle Royale,South America,SA,"Argentina, Argentine Republic",AR,ARG,32.0
51885,Hayden,Krueger,Elevate,US,991583.2,Fortnite,Battle Royale,North America,UNK,United States of America,US,USA,840.0
49566,Clément,Danglot,Skite,FR,850264.02,Fortnite,Battle Royale,Europe,EU,"France, French Republic",FR,FRA,250.0
51611,Dmitri,Van de Vrie,Mitr0,NL,775574.81,Fortnite,Battle Royale,Europe,EU,"Netherlands, Kingdom of the",NL,NLD,528.0
62314,Theo,Ferrer,Crue,SE,715350.0,Fortnite,Battle Royale,Europe,EU,"Sweden, Kingdom of",SE,SWE,752.0
50421,Kyle,Jackson,Mongraal,GB,673154.23,Fortnite,Battle Royale,Europe,EU,United Kingdom of Great Britain & Northern Ireland,GB,GBR,826.0
51936,Timothy,Miller,Bizzle,US,615626.39,Fortnite,Battle Royale,North America,UNK,United States of America,US,USA,840.0
62951,Diego,Lima,Arkhram,US,608416.68,Fortnite,Battle Royale,North America,UNK,United States of America,US,USA,840.0
38125,Turner,Tenney,Tfue,US,594850.0,Fortnite,Battle Royale,North America,UNK,United States of America,US,USA,840.0
52321,Anthony,Colandro,ZexRow,US,506099.73,Fortnite,Battle Royale,North America,UNK,United States of America,US,USA,840.0
61243,Benjy David,Fish,BenjyFishy,GB,496429.32,Fortnite,Battle Royale,Europe,EU,United Kingdom of Great Britain & Northern Ireland,GB,GBR,826.0
57463,Klaus,Konstanzer,stompy,AT,492271.94,Fortnite,Battle Royale,Europe,EU,"Austria, Republic of",AT,AUT,40.0
63746,Brendan,Falconer,Falconer,US,482850.0,Fortnite,Battle Royale,North America,UNK,United States of America,US,USA,840.0
56863,Nathan,Berquignol,Nayte,FR,474562.23,Fortnite,Battle Royale,Europe,EU,"France, French Republic",FR,FRA,250.0
57614,Daniel,Walsh,Dubs,US,468099.99,Fortnite,Battle Royale,North America,UNK,United States of America,US,USA,840.0
49822,Dennis,Lepore,Cloakzy,US,437975.0,Fortnite,Battle Royale,North America,UNK,United States of America,US,USA,840.0
52428,Nate,Hill,Nate Hill,US,437369.11,Fortnite,Battle Royale,North America,UNK,United States of America,US,USA,840.0
51579,Noah,Wright,Vivid,US,417366.67,Fortnite,Battle Royale,North America,UNK,United States of America,US,USA,840.0
49559,Duong,Huynh,Kinstaar,CH,414258.4,Fortnite,Battle Royale,Europe,EU,"Switzerland, Swiss Confederation",CH,CHE,756.0
61769,Noam,Ackenine,Megga,US,381283.32,Fortnite,Battle Royale,North America,UNK,United States of America,US,USA,840.0
57617,River,Handley,Riversan,US,360841.67,Fortnite,Battle Royale,North America,UNK,United States of America,US,USA,840.0
55994,Vinny,Gilgan,Vinny,US,350238.8,Fortnite,Battle Royale,North America,UNK,United States of America,US,USA,840.0
55949,Jack,-,Cizzorz,US,345750.0,Fortnite,Battle Royale,North America,UNK,United States of America,US,USA,840.0
65114,Tyler,-,hiimtylerh,CA,341250.0,Fortnite,Battle Royale,North America,UNK,Canada,CA,CAN,124.0
65115,Stephan,-,Suezhoo,BE,341250.0,Fortnite,Battle Royale,Europe,EU,"Belgium, Kingdom of",BE,BEL,56.0
65116,-,-,Zand,DK,341250.0,Fortnite,Battle Royale,Europe,EU,"Denmark, Kingdom of",DK,DNK,208.0
49926,Ryan,Chaplo,Chap,US,341066.67,Fortnite,Battle Royale,North America,UNK,United States of America,US,USA,840.0
55138,Thomas,Hörak,Tschiiinken,AT,326176.94,Fortnite,Battle Royale,Europe,EU,"Austria, Republic of",AT,AUT,40.0
49925,Jake,Brumleve,Poach,US,324900.0,Fortnite,Battle Royale,North America,UNK,United States of America,US,USA,840.0
52429,Trevor,Siegler,FunkBomb,US,315616.67,Fortnite,Battle Royale,North America,UNK,United States of America,US,USA,840.0
49923,Thomas,Mulligan,72hrs,US,310008.33,Fortnite,Battle Royale,North America,UNK,United States of America,US,USA,840.0
49868,Pierre,Mesey,Vato,CH,285707.09,Fortnite,Battle Royale,Europe,EU,"Switzerland, Swiss Confederation",CH,CHE,756.0
61171,Martin,Foss,MrSavage,NO,271316.73,Fortnite,Battle Royale,Europe,EU,"Norway, Kingdom of",NO,NOR,578.0
50422,Domeniks,Bunts,Domentos,LV,269887.84,Fortnite,Battle Royale,Europe,EU,"Latvia, Republic of",LV,LVA,428.0
51618,Malachi,Greiner,Reverse2k,US,255546.92,Fortnite,Battle Royale,North America,UNK,United States of America,US,USA,840.0
62105,Cody,Conrod,Clix,US,250968.08,Fortnite,Battle Royale,North America,UNK,United States of America,US,USA,840.0
53744,Austin,Etue,Morgausse,US,250938.56,Fortnite,Battle Royale,North America,UNK,United States of America,US,USA,840.0
57599,Mack,Aesoph,MackWood,US,250525.0,Fortnite,Battle Royale,North America,UNK,United States of America,US,USA,840.0
51884,Dylan,Moore,Dmo,US,243025.0,Fortnite,Battle Royale,North America,UNK,United States of America,US,USA,840.0
64298,Jonathan,Weber,yung calculator,US,229850.77,Fortnite,Battle Royale,North America,UNK,United States of America,US,USA,840.0
49561,Corentin,Tardif,Hunter,FR,229464.98,Fortnite,Battle Royale,Europe,EU,"France, French Republic",FR,FRA,250.0
65746,William,Paquin-Brien,Fatch,CA,228500.0,Fortnite,Battle Royale,North America,UNK,Canada,CA,CAN,124.0
61277,Josh,Roach,Commandment,US,221752.32,Fortnite,Battle Royale,North America,UNK,United States of America,US,USA,840.0
